"X.Field.tID"	"tText"	"Handle"	"ReceivedTimePT"	"NumTweets"	"NumTweetsWeighted"	"DateAggregationKeys"	"Flags"	"NFPPrediction"	"date"
"2686"	517327049628057600	"@squawkstreet #nailthenumber  my guess for september jobs is 155,000."	"@dougeha"	"10/1/2014 7:55:54 AM"	1	0	"HourId:2014100107,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	155	"10/1/2014"
"2687"	517328381059153920	"@squawkstreet   my  #nailthenumber is 146,000 new jobs"	"@travelblurb"	"10/1/2014 8:01:12 AM"	1	8.59044365315583	"HourId:2014100108,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	146	"10/1/2014"
"2688"	517348730878435328	"#nailthenumber @squawkstreet 127,000 september 2014 guess on fed jobs #"	"@avchambers1"	"10/1/2014 9:22:03 AM"	1	2.07944154167984	"HourId:2014100109,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	127	"10/1/2014"
"2689"	517355875804004352	"#nailthenumber @squawkstreet 198,000 september 2014 guess on fed jobs #"	"@jlhose"	"10/1/2014 9:50:27 AM"	1	4.24849524204936	"HourId:2014100109,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	198	"10/1/2014"
"2690"	517362498626805760	"linkup nfp forecast: net gain 265k for september &amp; weaker q4 in u.s. labor market - http:\/\/t.co\/hzv8ldspvn  #nfpguesses"	"@tobydayton"	"10/1/2014 10:16:46 AM"	1	8.26487826280175	"HourId:2014100110,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	265	"10/1/2014"
"2691"	517365300069949440	"with this morning's data, our payroll model predicts +280k payroll additions and an unemployment rate of 6.0% on friday #nfpguesses"	"@nwpcapital"	"10/1/2014 10:27:54 AM"	1	5.14749447681345	"HourId:2014100110,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	280	"10/1/2014"
"2692"	517371316039843840	"@squawkstreet #nailthenumber  155000 is the number"	"@jimmy412thomas"	"10/1/2014 10:51:48 AM"	1	2.56494935746154	"HourId:2014100110,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	155	"10/1/2014"
"2693"	517375587233841152	"@squawkstreet #nailthenumber i'll go with 187,800 as my estimate for september."	"@fitzpetrep"	"10/1/2014 11:08:47 AM"	1	4.44265125649032	"HourId:2014100111,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	187.8	"10/1/2014"
"2694"	517380371022114816	"#nailthenumber@squawkstreet  the number is 166,000"	"@wfbacon"	"10/1/2014 11:27:47 AM"	1	0	"HourId:2014100111,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	166	"10/1/2014"
"2695"	517380856600875008	"@squawkstreet the number will be 286,000 #nailthenumber"	"@markrmyers"	"10/1/2014 11:29:43 AM"	1	1.38629436111989	"HourId:2014100111,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	286	"10/1/2014"
"2696"	517404175878356992	"@squawkstreet 252,500 jobs #nailthenumber"	"@osborta"	"10/1/2014 1:02:23 PM"	1	3.66356164612965	"HourId:2014100113,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	252.5	"10/1/2014"
"2697"	517404224796499968	"@squawkstreet #nailthenumber 219,000 jobs in october 2014"	"@hippocampology"	"10/1/2014 1:02:34 PM"	1	2.19722457733622	"HourId:2014100113,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	219	"10/1/2014"
"2698"	517415234361769984	"@squawkstreet #nailthenumber   307,000 jobs"	"@westportfarmer"	"10/1/2014 1:46:19 PM"	1	4.20469261939097	"HourId:2014100113,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	307	"10/1/2014"
"2699"	517471807151308800	"#nailthenumber 217,000 jobs"	"@johnjohn877"	"10/1/2014 5:31:07 PM"	1	0	"HourId:2014100117,DayId:20141001,WeekId:201440,MonthId:201410"	"IsVerified:false"	217	"10/1/2014"
"2700"	517619831856979968	"@squawkstreet#nailthenumber+177000"	"@marc_noaudits"	"10/2/2014 3:19:19 AM"	1	1.6094379124341	"HourId:2014100203,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	177	"10/2/2014"
"2701"	517627849675513856	"@squawkstreet #nailthenumber 218,000 jobs"	"@tallcot"	"10/2/2014 3:51:11 AM"	1	4.40671924726425	"HourId:2014100203,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	218	"10/2/2014"
"2702"	517635693020184576	"squawkstreet#nailthenumber  the number will be 162,000"	"@tabloidguy"	"10/2/2014 4:22:21 AM"	1	1.38629436111989	"HourId:2014100204,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	162	"10/2/2014"
"2703"	517637079355121664	"@squawkstreet #nailthenumber i'm in at 201,000 nfp jobs."	"@shaheenconserv"	"10/2/2014 4:27:51 AM"	1	2.83321334405622	"HourId:2014100204,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	201	"10/2/2014"
"2704"	517638826118750208	"@squawkstreet #nailthenumber  127k.  thank you."	"@bomo5683"	"10/2/2014 4:34:48 AM"	1	4.17438726989564	"HourId:2014100204,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	127	"10/2/2014"
"2705"	517646178037809152	"assuming my competitor violated the rules @squawkstreet with three simultaneous guesses to #nailthenumber i'll take her second one + 202,000"	"@matthewmclain"	"10/2/2014 5:04:00 AM"	1	3.40119738166216	"HourId:2014100205,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	202	"10/2/2014"
"2706"	517658654028611584	"@squawkstreet the job number will be 235,000 #nailthenumber"	"@dogwalker1965"	"10/2/2014 5:53:35 AM"	1	2.484906649788	"HourId:2014100205,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	235	"10/2/2014"
"2707"	517661397317337088	"@squawkstreet #nailthenumber non-farm payroll data for september 2014 will be an increase of 227k!"	"@markwidawski"	"10/2/2014 6:04:29 AM"	1	5.85220247977447	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	227	"10/2/2014"
"2708"	517663392962994176	"@squawkstreet #nailthenumber  hey my number for september is 48.000. how's that?  chic"	"@chitkin"	"10/2/2014 6:12:25 AM"	1	0	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	48	"10/2/2014"
"2709"	517663486898630656	"@cnbc#nailthenumber  ___ 197,000"	"@johnrfox3r"	"10/2/2014 6:12:47 AM"	1	6.39859493453521	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	197	"10/2/2014"
"2710"	517664206708297728	"@squawkstreet #nailthenumber september jobs number 305,000"	"@jamesowen583"	"10/2/2014 6:15:39 AM"	1	0	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	305	"10/2/2014"
"2711"	517664830183182336	"#nailthenumber +158k (and once again i am not among them.)"	"@cfaboarder"	"10/2/2014 6:18:07 AM"	1	2.07944154167984	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	158	"10/2/2014"
"2712"	517665038744961024	"@squawkstreet non farm payroll number is (drum roll please) will be 223,000 #nailthenumber #winner #chickendinner"	"@jarrodmckee"	"10/2/2014 6:18:57 AM"	1	5.24702407216049	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	223	"10/2/2014"
"2713"	517665867052904448	"136,000#nailthenumber"	"@rlacanna"	"10/2/2014 6:22:15 AM"	1	0.693147180559945	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	136	"10/2/2014"
"2714"	517666466632839168	"#nailthenumber  214,700 new jobs report for september"	"@cuconsultant16"	"10/2/2014 6:24:38 AM"	1	0	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	214.7	"10/2/2014"
"2715"	517666770581090304	"@squawkstreet #nailthenumber jobs report - the number will be 183,000"	"@trader4414"	"10/2/2014 6:25:50 AM"	1	2.484906649788	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	183	"10/2/2014"
"2716"	517667066451468288	"@squawkstreet #nailthenumber my guess for non-farm payroll number is 221,520"	"@hossridr"	"10/2/2014 6:27:01 AM"	1	2.39789527279837	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	221.52	"10/2/2014"
"2717"	517667529465286656	"@squawkstreet #nailthenumber 231,000 september jobs."	"@davidwmorris1"	"10/2/2014 6:28:51 AM"	1	0	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	231	"10/2/2014"
"2718"	517669154342838272	"@squawkcnbc 136,000#nailthenumber"	"@rlacanna"	"10/2/2014 6:35:18 AM"	1	0.693147180559945	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	136	"10/2/2014"
"2719"	517671685802053632	"@squawkstreet #nailthenumber 169k added"	"@windowsgutters"	"10/2/2014 6:45:22 AM"	1	3.63758615972639	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	169	"10/2/2014"
"2720"	517671729649696768	"208k jobs #nailthenumber"	"@cherylflynn58"	"10/2/2014 6:45:32 AM"	1	0	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	208	"10/2/2014"
"2721"	517671832393367552	"hey @emilycaruthers i'm entering my @squawkstreet #nailthenumber guess ---- 212k"	"@sallyshin"	"10/2/2014 6:45:57 AM"	1	7.87929148508227	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	212	"10/2/2014"
"2722"	517671957093822464	"@carlquintanilla @squawkstreet @jimcramer @cnbc mine is 225,000.00 #nailthenumber"	"@ieroyleroy"	"10/2/2014 6:46:27 AM"	1	6.00141487796115	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	225	"10/2/2014"
"2723"	517672172245245952	"@squawkstreet #nailthenumber nfp for september is 186,000 #booyah"	"@timbiegler"	"10/2/2014 6:47:18 AM"	1	5.23110861685459	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	186	"10/2/2014"
"2724"	517673279998291968	"@squawkstreet#nailthenumber 220,225"	"@samhashem"	"10/2/2014 6:51:42 AM"	1	0	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	220.225	"10/2/2014"
"2725"	517673512535064576	"#nailthenumber i am predicting that the number will be around 245,000."	"@hughmongous52"	"10/2/2014 6:52:37 AM"	1	0.693147180559945	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	245	"10/2/2014"
"2726"	517673785361960960	"@squawkstreet i think the magic number is 218,000. #nailthenumber"	"@viv_arora"	"10/2/2014 6:53:43 AM"	1	4.33073334028633	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	218	"10/2/2014"
"2727"	517673896225435648	"@squakstreet #nailthenumber payroll number is 219,000."	"@andyndee5"	"10/2/2014 6:54:09 AM"	1	0	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	219	"10/2/2014"
"2728"	517673905264549888	"@squawkstreet #nailthenumber i am predicting that the number will be right at 245000."	"@hughmongous52"	"10/2/2014 6:54:11 AM"	1	0.693147180559945	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	245	"10/2/2014"
"2729"	517673985451233280	"#nailthenumber...my guess is 217k"	"@676572"	"10/2/2014 6:54:30 AM"	1	0	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	217	"10/2/2014"
"2730"	517674107249655808	"@squawkstreet my guess for employment number is 222,000 - thank you!  #nailthenumber"	"@drewmacht"	"10/2/2014 6:54:59 AM"	1	0	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	222	"10/2/2014"
"2731"	517674133992140800	"@squawkstreet  nfp will be 196k #nailthenumber"	"@florida_pelican"	"10/2/2014 6:55:06 AM"	1	2.39789527279837	"HourId:2014100206,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	196	"10/2/2014"
"2732"	517675927992823808	"@abekoff: @squawkstreet +212000 jobs created #nailthenumber"	"@abekoff"	"10/2/2014 7:02:13 AM"	1	3.09104245335832	"HourId:2014100207,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	212	"10/2/2014"
"2733"	517677298707746816	"@squawkstreet #nailthenumber my guess is 77,000"	"@pfleming77"	"10/2/2014 7:07:40 AM"	1	1.38629436111989	"HourId:2014100207,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	77	"10/2/2014"
"2734"	517677804243406848	"@squawkstreet #nailthenumber  my estimate is 179,000."	"@weetock"	"10/2/2014 7:09:41 AM"	1	1.6094379124341	"HourId:2014100207,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	179	"10/2/2014"
"2735"	517679819308666880	"@squawkstreet #nailthenumber 320 nfp for sept"	"@dsills78"	"10/2/2014 7:17:41 AM"	1	0	"HourId:2014100207,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	320	"10/2/2014"
"2736"	517680153569144832	"@squawkstreet #nailthenumber 278k robb"	"@dubiousguy"	"10/2/2014 7:19:01 AM"	1	3.17805383034795	"HourId:2014100207,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	278	"10/2/2014"
"2737"	517680299267096576	"@squawkstreet #nailthenumber 188,000 big bucks! no whammies!"	"@myapplepi"	"10/2/2014 7:19:36 AM"	1	4.67282883446191	"HourId:2014100207,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	188	"10/2/2014"
"2738"	517680347908440064	"i think the jobs number will be 221,000 @squawkstreet #nailthenumber"	"@mrmarketfan"	"10/2/2014 7:19:47 AM"	1	2.30258509299405	"HourId:2014100207,DayId:20141002,WeekId:201440,MonthId:201410"	"IsVerified:false"	221	"10/2/2014"
